pv_el
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0101095764
0.038600200800000005
0.0486698184
0.0460625067
0.0404383056
0.038600200800000005
0.022976310000000003
0.0027571571999999997
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.017461995600000002
0.0599681691
0.15284241
0.1286273772
0.0816957666
0.07908845490000001
0.038600200800000005
0.0101095764
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.017461995600000002
0.07908845490000001
0.144750753
0.0921250134
0.1251509616
0.0721356237
0.06952831200000001
0.017461995600000002
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.022976310000000003
0.08864859779999999
0.15553962899999998
0.19509884100000002
0.19779606
0.157337775
0.08864859779999999
0.022976310000000003
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.018381048
0.07908845490000001
0.15194333699999998
0.19509884100000002
0.196896987
0.15194333699999998
0.08691039
0.022976310000000003
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0027571571999999997
0.0055143143999999995
0.007352419200000001
0.025733467200000002
0.0202191528
0.025733467200000002
0.022976310000000003
0.0055143143999999995
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0055143143999999995
0.0156238908
0.025733467200000002
0.038600200800000005
0.0404383056
0.0404383056
0.025733467200000002
0.0055143143999999995
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0055143143999999995
0.0358430436
0.0651827925
0.07474293539999999
0.0703974159
0.0404383056
0.025733467200000002
0.0101095764
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0027571571999999997
0.0156238908
0.030328729199999998
0.030328729199999998
0.030328729199999998
0.0284906244
0.0101095764
0.0027571571999999997
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0027571571999999997
0.0101095764
0.022976310000000003
0.0202191528
0.030328729199999998
0.022976310000000003
0.012866733600000001
0.0027571571999999997
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0055143143999999995
0.017461995600000002
