STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       2559;2014011001;    3;   3.9;  94.0;eor
       2559;2014011002;    3;   3.4;  91.0;eor
       2559;2014011003;    3;   1.5;  96.0;eor
       2559;2014011004;    3;   0.7;  99.0;eor
       2559;2014011005;    3;   1.3;  99.0;eor
       2559;2014011006;    3;   1.7;  98.0;eor
       2559;2014011007;    3;   1.9;  96.0;eor
       2559;2014011008;    3;   2.3;  94.0;eor
       2559;2014011009;    3;   2.7;  94.0;eor
       2559;2014011010;    3;   3.1;  92.0;eor
       2559;2014011011;    3;   3.8;  89.0;eor
       2559;2014011012;    3;   4.6;  80.0;eor
       2559;2014011013;    3;   4.4;  84.0;eor
       2559;2014011014;    3;   4.5;  81.0;eor
       2559;2014011015;    3;   4.5;  84.0;eor
       2559;2014011016;    3;   3.8;  90.0;eor
       2559;2014011017;    3;   3.3;  94.0;eor
       2559;2014011018;    3;   3.0;  95.0;eor
       2559;2014011019;    3;   2.6;  96.0;eor
       2559;2014011020;    3;   1.8;  98.0;eor
       2559;2014011021;    3;   1.3;  99.0;eor
       2559;2014011022;    3;   1.4;  99.0;eor
       2559;2014011023;    3;   0.8;  99.0;eor
       2559;2014011100;    3;   1.0;  99.0;eor
       2559;2014011101;    3;   0.0; 100.0;eor
       2559;2014011102;    3;  -0.3; 100.0;eor
       2559;2014011103;    3;  -1.0; 100.0;eor
       2559;2014011104;    3;   1.4; 100.0;eor
       2559;2014011105;    3;   2.1; 100.0;eor
       2559;2014011106;    3;   2.1; 100.0;eor
       2559;2014011107;    3;   2.1; 100.0;eor
       2559;2014011108;    3;   3.2;  99.0;eor
       2559;2014011109;    3;   3.9;  96.0;eor
       2559;2014011110;    3;   6.4;  86.0;eor
       2559;2014011111;    3;   7.2;  82.0;eor
       2559;2014011112;    3;   5.6;  87.0;eor
       2559;2014011113;    3;   7.7;  78.0;eor
       2559;2014011114;    3;   7.8;  74.0;eor
       2559;2014011115;    3;   7.5;  76.0;eor
       2559;2014011116;    3;   7.3;  79.0;eor
       2559;2014011117;    3;   6.7;  84.0;eor
       2559;2014011118;    3;   6.4;  88.0;eor
       2559;2014011119;    3;   6.1;  88.0;eor
       2559;2014011120;    3;   6.3;  86.0;eor
       2559;2014011121;    3;   7.0;  82.0;eor
       2559;2014011122;    3;   6.6;  85.0;eor
       2559;2014011123;    3;   6.1;  88.0;eor
       2559;2014011200;    3;   5.6;  91.0;eor
       2559;2014011201;    3;   5.6;  92.0;eor
       2559;2014011202;    3;   5.8;  92.0;eor
       2559;2014011203;    3;   5.1;  94.0;eor
       2559;2014011204;    3;   5.0;  95.0;eor
       2559;2014011205;    3;   5.1;  94.0;eor
       2559;2014011206;    3;   4.8;  95.0;eor
       2559;2014011207;    3;   4.1;  95.0;eor
       2559;2014011208;    3;   3.8;  97.0;eor
       2559;2014011209;    3;   4.6;  93.0;eor
       2559;2014011210;    3;   5.4;  86.0;eor
       2559;2014011211;    3;   6.3;  78.0;eor
       2559;2014011212;    3;   7.0;  75.0;eor
       2559;2014011213;    3;   7.8;  73.0;eor
       2559;2014011214;    3;   7.5;  72.0;eor
       2559;2014011215;    3;   7.1;  72.0;eor
       2559;2014011216;    3;   4.9;  81.0;eor
       2559;2014011217;    3;   1.9;  91.0;eor
       2559;2014011218;    3;   0.2;  94.0;eor
       2559;2014011219;    3;  -0.5;  97.0;eor
       2559;2014011220;    3;  -1.5;  99.0;eor
       2559;2014011221;    3;  -2.2;  99.0;eor
       2559;2014011222;    3;  -3.0;  99.0;eor
       2559;2014011223;    3;  -3.7;  97.0;eor
       2559;2014011300;    3;  -4.2;  96.0;eor
       2559;2014011301;    3;  -3.8;  96.0;eor
       2559;2014011302;    3;  -4.8;  98.0;eor
       2559;2014011303;    3;  -2.6;  87.0;eor
       2559;2014011304;    3;  -3.7;  93.0;eor
       2559;2014011305;    3;  -4.1;  95.0;eor
       2559;2014011306;    3;  -2.1;  82.0;eor
       2559;2014011307;    3;  -2.1;  87.0;eor
       2559;2014011308;    3;  -1.9;  89.0;eor
       2559;2014011309;    3;   1.8;  60.0;eor
       2559;2014011310;    3;   5.4;  55.0;eor
       2559;2014011311;    3;   5.7;  54.0;eor
       2559;2014011312;    3;   6.7;  62.0;eor
       2559;2014011313;    3;   7.9;  62.0;eor
       2559;2014011314;    3;   6.1;  63.0;eor
       2559;2014011315;    3;   5.6;  68.0;eor
       2559;2014011316;    3;   3.7;  79.0;eor
       2559;2014011317;    3;   2.8;  85.0;eor
       2559;2014011318;    3;   2.8;  86.0;eor
       2559;2014011319;    3;   3.4;  85.0;eor
       2559;2014011320;    3;   4.6;  83.0;eor
       2559;2014011321;    3;   3.5;  91.0;eor
       2559;2014011322;    3;   2.6;  94.0;eor
       2559;2014011323;    3;   1.7;  96.0;eor
       2559;2014011400;    3;   1.3;  97.0;eor
       2559;2014011401;    3;   1.9;  97.0;eor
       2559;2014011402;    3;   1.9;  99.0;eor
       2559;2014011403;    3;   2.1;  99.0;eor
       2559;2014011404;    3;   2.0;  99.0;eor
       2559;2014011405;    3;   2.1; 100.0;eor
       2559;2014011406;    3;   2.4; 100.0;eor
       2559;2014011407;    3;   2.4; 100.0;eor
       2559;2014011408;    3;   2.1; 100.0;eor
       2559;2014011409;    3;   1.4;  99.0;eor
       2559;2014011410;    3;   1.2;  99.0;eor
       2559;2014011411;    3;   1.0;  99.0;eor
       2559;2014011412;    3;   0.6;  99.0;eor
       2559;2014011413;    3;   0.6;  99.0;eor
       2559;2014011414;    3;   0.4;  99.0;eor
       2559;2014011415;    3;   0.4;  99.0;eor
       2559;2014011416;    3;   0.5; 100.0;eor
       2559;2014011417;    3;   0.5;  99.0;eor
       2559;2014011418;    3;   0.7;  99.0;eor
       2559;2014011419;    3;   0.8;  99.0;eor
       2559;2014011420;    3;   0.8;  99.0;eor
       2559;2014011421;    3;   0.8;  99.0;eor
       2559;2014011422;    3;   0.9;  99.0;eor
       2559;2014011423;    3;   1.3;  99.0;eor
       2559;2014011500;    3;   1.7;  95.0;eor
       2559;2014011501;    3;   1.5;  94.0;eor
       2559;2014011502;    3;   1.4;  92.0;eor
       2559;2014011503;    3;   1.4;  89.0;eor
       2559;2014011504;    3;   1.4;  90.0;eor
       2559;2014011505;    3;   0.9;  86.0;eor
       2559;2014011506;    3;   0.5;  85.0;eor
       2559;2014011507;    3;   0.2;  87.0;eor
       2559;2014011508;    3;   0.0;  88.0;eor
       2559;2014011509;    3;   0.4;  86.0;eor
       2559;2014011510;    3;   1.0;  82.0;eor
       2559;2014011511;    3;   1.6;  80.0;eor
       2559;2014011512;    3;   2.7;  73.0;eor
       2559;2014011513;    3;   2.7;  77.0;eor
       2559;2014011514;    3;   3.3;  75.0;eor
       2559;2014011515;    3;   2.4;  81.0;eor
       2559;2014011516;    3;   1.4;  89.0;eor
       2559;2014011517;    3;   1.1;  92.0;eor
       2559;2014011518;    3;   0.6;  95.0;eor
       2559;2014011519;    3;   1.1;  94.0;eor
       2559;2014011520;    3;   1.3;  88.0;eor
       2559;2014011521;    3;   1.2;  86.0;eor
       2559;2014011522;    3;   1.1;  87.0;eor
       2559;2014011523;    3;   0.8;  87.0;eor
       2559;2014011600;    3;   1.3;  83.0;eor
       2559;2014011601;    3;   1.2;  86.0;eor
       2559;2014011602;    3;   1.2;  87.0;eor
       2559;2014011603;    3;   1.5;  88.0;eor
       2559;2014011604;    3;   1.5;  90.0;eor
       2559;2014011605;    3;   1.6;  92.0;eor
       2559;2014011606;    3;   1.8;  92.0;eor
       2559;2014011607;    3;   1.7;  93.0;eor
       2559;2014011608;    3;   1.7;  93.0;eor
       2559;2014011609;    3;   2.9;  87.0;eor
       2559;2014011610;    3;   3.1;  87.0;eor
       2559;2014011611;    3;   4.5;  83.0;eor
       2559;2014011612;    3;   5.7;  82.0;eor
       2559;2014011613;    3;   6.6;  80.0;eor
       2559;2014011614;    3;   6.3;  81.0;eor
       2559;2014011615;    3;   5.4;  83.0;eor
       2559;2014011616;    3;   3.4;  92.0;eor
       2559;2014011617;    3;   2.1;  96.0;eor
       2559;2014011618;    3;   1.8;  96.0;eor
       2559;2014011619;    3;   1.2;  97.0;eor
       2559;2014011620;    3;   1.1;  97.0;eor
       2559;2014011621;    3;   3.4;  86.0;eor
       2559;2014011622;    3;   4.1;  80.0;eor
       2559;2014011623;    3;   4.1;  82.0;eor
       2559;2014011700;    3;   3.6;  91.0;eor
       2559;2014011701;    3;   3.3;  95.0;eor
       2559;2014011702;    3;   2.8;  98.0;eor
       2559;2014011703;    3;   2.8;  99.0;eor
       2559;2014011704;    3;   2.8;  99.0;eor
       2559;2014011705;    3;   2.8;  99.0;eor
       2559;2014011706;    3;   2.6;  99.0;eor
       2559;2014011707;    3;   2.5;  99.0;eor
       2559;2014011708;    3;   2.4;  99.0;eor
       2559;2014011709;    3;   2.5;  99.0;eor
       2559;2014011710;    3;   2.8;  99.0;eor
       2559;2014011711;    3;   2.9;  98.0;eor
       2559;2014011712;    3;   2.9;  99.0;eor
       2559;2014011713;    3;   2.7;  99.0;eor
       2559;2014011714;    3;   2.7;  99.0;eor
       2559;2014011715;    3;   2.8;  98.0;eor
       2559;2014011716;    3;   2.7;  97.0;eor
       2559;2014011717;    3;   1.9;  99.0;eor
       2559;2014011718;    3;   1.5;  99.0;eor
       2559;2014011719;    3;   0.9;  99.0;eor
       2559;2014011720;    3;   0.0; 100.0;eor
       2559;2014011721;    3;   0.2; 100.0;eor
       2559;2014011722;    3;   0.8; 100.0;eor
       2559;2014011723;    3;   0.5;  99.0;eor
       2559;2014011800;    3;   0.3;  99.0;eor
       2559;2014011801;    3;   0.2;  99.0;eor
       2559;2014011802;    3;  -0.8;  99.0;eor
       2559;2014011803;    3;  -0.7;  99.0;eor
       2559;2014011804;    3;  -2.0;  99.0;eor
       2559;2014011805;    3;  -3.0;  99.0;eor
       2559;2014011806;    3;  -3.5;  98.0;eor
       2559;2014011807;    3;  -3.9;  98.0;eor
       2559;2014011808;    3;  -3.2;  99.0;eor
       2559;2014011809;    3;  -1.5;  98.0;eor
       2559;2014011810;    3;  -0.3;  98.0;eor
       2559;2014011811;    3;   0.9;  94.0;eor
       2559;2014011812;    3;   4.9;  78.0;eor
       2559;2014011813;    3;   5.1;  75.0;eor
       2559;2014011814;    3;   4.8;  83.0;eor
       2559;2014011815;    3;   4.0;  89.0;eor
       2559;2014011816;    3;   2.6;  95.0;eor
       2559;2014011817;    3;   1.3;  97.0;eor
       2559;2014011818;    3;   1.1;  99.0;eor
       2559;2014011819;    3;   0.9;  99.0;eor
       2559;2014011820;    3;   0.9;  99.0;eor
       2559;2014011821;    3;   0.3;  99.0;eor
       2559;2014011822;    3;  -0.4;  99.0;eor
       2559;2014011823;    3;  -0.8; 100.0;eor
       2559;2014011900;    3;  -1.3; 100.0;eor
       2559;2014011901;    3;  -1.2; 100.0;eor
       2559;2014011902;    3;  -1.2; 100.0;eor
       2559;2014011903;    3;  -1.3; 100.0;eor
       2559;2014011904;    3;  -1.2; 100.0;eor
       2559;2014011905;    3;  -1.4; 100.0;eor
       2559;2014011906;    3;  -1.2; 100.0;eor
       2559;2014011907;    3;  -1.2; 100.0;eor
       2559;2014011908;    3;  -1.3; 100.0;eor
       2559;2014011909;    3;  -0.5; 100.0;eor
       2559;2014011910;    3;   0.2; 100.0;eor
       2559;2014011911;    3;   1.7;  99.0;eor
       2559;2014011912;    3;   3.8;  89.0;eor
       2559;2014011913;    3;   6.5;  77.0;eor
       2559;2014011914;    3;   6.0;  83.0;eor
       2559;2014011915;    3;   5.4;  88.0;eor
       2559;2014011916;    3;   3.8;  92.0;eor
       2559;2014011917;    3;   2.0;  96.0;eor
       2559;2014011918;    3;   0.8;  98.0;eor
       2559;2014011919;    3;  -0.1; 100.0;eor
       2559;2014011920;    3;  -0.4; 100.0;eor
       2559;2014011921;    3;  -0.8; 100.0;eor
       2559;2014011922;    3;  -0.7; 100.0;eor
       2559;2014011923;    3;  -0.9; 100.0;eor
       2559;2014012000;    3;  -1.1; 100.0;eor
       2559;2014012001;    3;  -0.9; 100.0;eor
       2559;2014012002;    3;  -0.9; 100.0;eor
       2559;2014012003;    3;  -1.1; 100.0;eor
       2559;2014012004;    3;  -1.1; 100.0;eor
       2559;2014012005;    3;  -1.1; 100.0;eor
       2559;2014012006;    3;  -0.8; 100.0;eor
       2559;2014012007;    3;  -0.5; 100.0;eor
       2559;2014012008;    3;   0.1; 100.0;eor
       2559;2014012009;    3;   0.1; 100.0;eor
       2559;2014012010;    3;   0.8;  99.0;eor
       2559;2014012011;    3;   3.0;  96.0;eor
       2559;2014012012;    3;   4.7;  86.0;eor
       2559;2014012013;    3;   4.5;  86.0;eor
       2559;2014012014;    3;   5.1;  85.0;eor
       2559;2014012015;    3;   4.9;  86.0;eor
       2559;2014012016;    3;   4.6;  89.0;eor
       2559;2014012017;    3;   4.1;  91.0;eor
       2559;2014012018;    3;   3.9;  91.0;eor
       2559;2014012019;    3;   3.7;  92.0;eor
       2559;2014012020;    3;   3.3;  92.0;eor
       2559;2014012021;    3;   3.0;  93.0;eor
       2559;2014012022;    3;   2.8;  94.0;eor
       2559;2014012023;    3;   2.6;  94.0;eor
       2559;2014012100;    3;   2.3;  96.0;eor
       2559;2014012101;    3;   2.2;  96.0;eor
       2559;2014012102;    3;   2.2;  96.0;eor
       2559;2014012103;    3;   2.2;  95.0;eor
       2559;2014012104;    3;   2.2;  95.0;eor
       2559;2014012105;    3;   2.1;  94.0;eor
       2559;2014012106;    3;   1.9;  94.0;eor
       2559;2014012107;    3;   1.8;  95.0;eor
       2559;2014012108;    3;   1.8;  93.0;eor
       2559;2014012109;    3;   1.9;  91.0;eor
       2559;2014012110;    3;   2.2;  90.0;eor
       2559;2014012111;    3;   2.4;  92.0;eor
       2559;2014012112;    3;   2.5;  88.0;eor
       2559;2014012113;    3;   2.6;  89.0;eor
       2559;2014012114;    3;   2.5;  90.0;eor
       2559;2014012115;    3;   2.3;  91.0;eor
       2559;2014012116;    3;   2.3;  90.0;eor
       2559;2014012117;    3;   2.1;  91.0;eor
       2559;2014012118;    3;   2.0;  92.0;eor
       2559;2014012119;    3;   2.0;  92.0;eor
       2559;2014012120;    3;   2.1;  93.0;eor
       2559;2014012121;    3;   2.2;  93.0;eor
       2559;2014012122;    3;   2.0;  94.0;eor
       2559;2014012123;    3;   1.9;  94.0;eor
       2559;2014012200;    3;   1.8;  95.0;eor
       2559;2014012201;    3;   1.7;  95.0;eor
       2559;2014012202;    3;   1.3;  96.0;eor
       2559;2014012203;    3;   0.7;  97.0;eor
       2559;2014012204;    3;   0.6;  95.0;eor
       2559;2014012205;    3;   0.2;  96.0;eor
       2559;2014012206;    3;   0.6;  96.0;eor
       2559;2014012207;    3;   0.8;  96.0;eor
       2559;2014012208;    3;   1.0;  94.0;eor
       2559;2014012209;    3;   1.7;  87.0;eor
       2559;2014012210;    3;   2.4;  84.0;eor
       2559;2014012211;    3;   2.6;  81.0;eor
       2559;2014012212;    3;   2.9;  78.0;eor
       2559;2014012213;    3;   3.0;  77.0;eor
       2559;2014012214;    3;   3.2;  76.0;eor
       2559;2014012215;    3;   3.1;  76.0;eor
       2559;2014012216;    3;   2.9;  78.0;eor
       2559;2014012217;    3;   2.3;  81.0;eor
       2559;2014012218;    3;   1.5;  86.0;eor
       2559;2014012219;    3;   1.7;  86.0;eor
       2559;2014012220;    3;   1.7;  87.0;eor
       2559;2014012221;    3;   1.8;  87.0;eor
       2559;2014012222;    3;   1.5;  88.0;eor
       2559;2014012223;    3;   1.3;  88.0;eor
       2559;2014012300;    3;   1.0;  88.0;eor
       2559;2014012301;    3;   0.7;  90.0;eor
       2559;2014012302;    3;   0.5;  91.0;eor
       2559;2014012303;    3;   0.3;  92.0;eor
       2559;2014012304;    3;  -0.4;  94.0;eor
       2559;2014012305;    3;  -0.9;  96.0;eor
       2559;2014012306;    3;  -1.6;  99.0;eor
       2559;2014012307;    3;  -1.9; 100.0;eor
       2559;2014012308;    3;  -2.0; 100.0;eor
       2559;2014012309;    3;  -1.9; 100.0;eor
       2559;2014012310;    3;  -0.6;  99.0;eor
       2559;2014012311;    3;   3.9;  75.0;eor
       2559;2014012312;    3;   4.2;  73.0;eor
       2559;2014012313;    3;   3.8;  78.0;eor
       2559;2014012314;    3;   3.4;  79.0;eor
       2559;2014012315;    3;   2.8;  85.0;eor
       2559;2014012316;    3;   2.7;  87.0;eor
       2559;2014012317;    3;   3.1;  84.0;eor
       2559;2014012318;    3;   3.2;  82.0;eor
       2559;2014012319;    3;   3.2;  80.0;eor
       2559;2014012320;    3;   3.4;  76.0;eor
       2559;2014012321;    3;   3.1;  78.0;eor
       2559;2014012322;    3;   2.6;  82.0;eor
       2559;2014012323;    3;   2.8;  82.0;eor
       2559;2014012400;    3;   1.8;  90.0;eor
