Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert;;Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert;;Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert
Sommer;Montag - Freitag;14:15;14:30;0.0962;;†bergangszeit;Montag - Freitag;14:15;14:30;0.10172;;Winter;Montag - Freitag;14:15;14:30;0.10852
Sommer;Montag - Freitag;14:30;14:45;0.09616;;†bergangszeit;Montag - Freitag;14:30;14:45;0.10136;;Winter;Montag - Freitag;14:30;14:45;0.1084
Sommer;Montag - Freitag;14:45;15:00;0.09632;;†bergangszeit;Montag - Freitag;14:45;15:00;0.10096;;Winter;Montag - Freitag;14:45;15:00;0.10836
Sommer;Montag - Freitag;15:00;15:15;0.09664;;†bergangszeit;Montag - Freitag;15:00;15:15;0.10044;;Winter;Montag - Freitag;15:00;15:15;0.10832
Sommer;Montag - Freitag;15:15;15:30;0.097;;†bergangszeit;Montag - Freitag;15:15;15:30;0.09988;;Winter;Montag - Freitag;15:15;15:30;0.10836
Sommer;Montag - Freitag;15:30;15:45;0.09724;;†bergangszeit;Montag - Freitag;15:30;15:45;0.0994;;Winter;Montag - Freitag;15:30;15:45;0.10864
Sommer;Montag - Freitag;15:45;16:00;0.09724;;†bergangszeit;Montag - Freitag;15:45;16:00;0.09912;;Winter;Montag - Freitag;15:45;16:00;0.10932
Sommer;Montag - Freitag;16:00;16:15;0.097;;†bergangszeit;Montag - Freitag;16:00;16:15;0.0992;;Winter;Montag - Freitag;16:00;16:15;0.1106
Sommer;Montag - Freitag;16:15;16:30;0.09684;;†bergangszeit;Montag - Freitag;16:15;16:30;0.09992;;Winter;Montag - Freitag;16:15;16:30;0.11308
Sommer;Montag - Freitag;16:30;16:45;0.09708;;†bergangszeit;Montag - Freitag;16:30;16:45;0.10164;;Winter;Montag - Freitag;16:30;16:45;0.1174
Sommer;Montag - Freitag;16:45;17:00;0.0982;;†bergangszeit;Montag - Freitag;16:45;17:00;0.10468;;Winter;Montag - Freitag;16:45;17:00;0.12412
Sommer;Montag - Freitag;17:00;17:15;0.10056;;†bergangszeit;Montag - Freitag;17:00;17:15;0.10936;;Winter;Montag - Freitag;17:00;17:15;0.13376
Sommer;Montag - Freitag;17:15;17:30;0.1048;;†bergangszeit;Montag - Freitag;17:15;17:30;0.1162;;Winter;Montag - Freitag;17:15;17:30;0.14604
Sommer;Montag - Freitag;17:30;17:45;0.11152;;†bergangszeit;Montag - Freitag;17:30;17:45;0.1256;;Winter;Montag - Freitag;17:30;17:45;0.16056
Sommer;Montag - Freitag;17:45;18:00;0.12136;;†bergangszeit;Montag - Freitag;17:45;18:00;0.138;;Winter;Montag - Freitag;17:45;18:00;0.17692
Sommer;Montag - Freitag;18:00;18:15;0.1344;;†bergangszeit;Montag - Freitag;18:00;18:15;0.15348;;Winter;Montag - Freitag;18:00;18:15;0.19448
Sommer;Montag - Freitag;18:15;18:30;0.14892;;†bergangszeit;Montag - Freitag;18:15;18:30;0.17016;;Winter;Montag - Freitag;18:15;18:30;0.21152
Sommer;Montag - Freitag;18:30;18:45;0.16264;;†bergangszeit;Montag - Freitag;18:30;18:45;0.18584;;Winter;Montag - Freitag;18:30;18:45;0.22608
Sommer;Montag - Freitag;18:45;19:00;0.1732;;†bergangszeit;Montag - Freitag;18:45;19:00;0.19824;;Winter;Montag - Freitag;18:45;19:00;0.2362
Sommer;Montag - Freitag;19:00;19:15;0.17892;;†bergangszeit;Montag - Freitag;19:00;19:15;0.20548;;Winter;Montag - Freitag;19:00;19:15;0.24036
Sommer;Montag - Freitag;19:15;19:30;0.1798;;†bergangszeit;Montag - Freitag;19:15;19:30;0.20752;;Winter;Montag - Freitag;19:15;19:30;0.23864
Sommer;Montag - Freitag;19:30;19:45;0.17648;;†bergangszeit;Montag - Freitag;19:30;19:45;0.20468;;Winter;Montag - Freitag;19:30;19:45;0.23156
Sommer;Montag - Freitag;19:45;20:00;0.16952;;†bergangszeit;Montag - Freitag;19:45;20:00;0.19728;;Winter;Montag - Freitag;19:45;20:00;0.21952
Sommer;Montag - Freitag;20:00;20:15;0.1596;;†bergangszeit;Montag - Freitag;20:00;20:15;0.18592;;Winter;Montag - Freitag;20:00;20:15;0.20336
Sommer;Montag - Freitag;20:15;20:30;0.14808;;†bergangszeit;Montag - Freitag;20:15;20:30;0.17216;;Winter;Montag - Freitag;20:15;20:30;0.18488
Sommer;Montag - Freitag;20:30;20:45;0.1364;;†bergangszeit;Montag - Freitag;20:30;20:45;0.15772;;Winter;Montag - Freitag;20:30;20:45;0.16608
Sommer;Montag - Freitag;20:45;21:00;0.12596;;†bergangszeit;Montag - Freitag;20:45;21:00;0.14452;;Winter;Montag - Freitag;20:45;21:00;0.14912
Sommer;Montag - Freitag;21:00;21:15;0.11792;;†bergangszeit;Montag - Freitag;21:00;21:15;0.13384;;Winter;Montag - Freitag;21:00;21:15;0.1356
Sommer;Montag - Freitag;21:15;21:30;0.11188;;†bergangszeit;Montag - Freitag;21:15;21:30;0.12548;;Winter;Montag - Freitag;21:15;21:30;0.1252
Sommer;Montag - Freitag;21:30;21:45;0.10708;;†bergangszeit;Montag - Freitag;21:30;21:45;0.11876;;Winter;Montag - Freitag;21:30;21:45;0.11732
Sommer;Montag - Freitag;21:45;22:00;0.1028;;†bergangszeit;Montag - Freitag;21:45;22:00;0.113;;Winter;Montag - Freitag;21:45;22:00;0.11116
Sommer;Montag - Freitag;22:00;22:15;0.09848;;†bergangszeit;Montag - Freitag;22:00;22:15;0.10768;;Winter;Montag - Freitag;22:00;22:15;0.10608
Sommer;Montag - Freitag;22:15;22:30;0.09408;;†bergangszeit;Montag - Freitag;22:15;22:30;0.10252;;Winter;Montag - Freitag;22:15;22:30;0.10172
Sommer;Montag - Freitag;22:30;22:45;0.0896;;†bergangszeit;Montag - Freitag;22:30;22:45;0.09756;;Winter;Montag - Freitag;22:30;22:45;0.09768
Sommer;Montag - Freitag;22:45;23:00;0.0852;;†bergangszeit;Montag - Freitag;22:45;23:00;0.09264;;Winter;Montag - Freitag;22:45;23:00;0.09356
Sommer;Montag - Freitag;23:00;23:15;0.08096;;†bergangszeit;Montag - Freitag;23:00;23:15;0.08772;;Winter;Montag - Freitag;23:00;23:15;0.08912
Sommer;Montag - Freitag;23:15;23:30;0.07692;;†bergangszeit;Montag - Freitag;23:15;23:30;0.08292;;Winter;Montag - Freitag;23:15;23:30;0.08456
Sommer;Montag - Freitag;23:30;23:45;0.07308;;†bergangszeit;Montag - Freitag;23:30;23:45;0.07832;;Winter;Montag - Freitag;23:30;23:45;0.08008
Sommer;Montag - Freitag;23:45;00:00;0.06948;;†bergangszeit;Montag - Freitag;23:45;00:00;0.07412;;Winter;Montag - Freitag;23:45;00:00;0.07596
Sommer;Samstag;00:00;00:15;0.0672;;†bergangszeit;Samstag;00:00;00:15;0.07136;;Winter;Samstag;00:00;00:15;0.07396
Sommer;Samstag;00:15;00:30;0.0656;;†bergangszeit;Samstag;00:15;00:30;0.06944;;Winter;Samstag;00:15;00:30;0.073
Sommer;Samstag;00:30;00:45;0.06428;;†bergangszeit;Samstag;00:30;00:45;0.068;;Winter;Samstag;00:30;00:45;0.0726
Sommer;Samstag;00:45;01:00;0.063;;†bergangszeit;Samstag;00:45;01:00;0.06668;;Winter;Samstag;00:45;01:00;0.07224
Sommer;Samstag;01:00;01:15;0.06144;;†bergangszeit;Samstag;01:00;01:15;0.06532;;Winter;Samstag;01:00;01:15;0.07152
Sommer;Samstag;01:15;01:30;0.05976;;†bergangszeit;Samstag;01:15;01:30;0.06384;;Winter;Samstag;01:15;01:30;0.0704
Sommer;Samstag;01:30;01:45;0.05804;;†bergangszeit;Samstag;01:30;01:45;0.06244;;Winter;Samstag;01:30;01:45;0.06904
Sommer;Samstag;01:45;02:00;0.05652;;†bergangszeit;Samstag;01:45;02:00;0.06112;;Winter;Samstag;01:45;02:00;0.0676
Sommer;Samstag;02:00;02:15;0.05524;;†bergangszeit;Samstag;02:00;02:15;0.06004;;Winter;Samstag;02:00;02:15;0.0662
Sommer;Samstag;02:15;02:30;0.05424;;†bergangszeit;Samstag;02:15;02:30;0.05912;;Winter;Samstag;02:15;02:30;0.0648
Sommer;Samstag;02:30;02:45;0.05344;;†bergangszeit;Samstag;02:30;02:45;0.05828;;Winter;Samstag;02:30;02:45;0.06344
Sommer;Samstag;02:45;03:00;0.0528;;†bergangszeit;Samstag;02:45;03:00;0.05744;;Winter;Samstag;02:45;03:00;0.06208
Sommer;Samstag;03:00;03:15;0.05224;;†bergangszeit;Samstag;03:00;03:15;0.05656;;Winter;Samstag;03:00;03:15;0.06068
Sommer;Samstag;03:15;03:30;0.0518;;†bergangszeit;Samstag;03:15;03:30;0.05572;;Winter;Samstag;03:15;03:30;0.0594
Sommer;Samstag;03:30;03:45;0.05136;;†bergangszeit;Samstag;03:30;03:45;0.05508;;Winter;Samstag;03:30;03:45;0.05828
Sommer;Samstag;03:45;04:00;0.05096;;†bergangszeit;Samstag;03:45;04:00;0.05464;;Winter;Samstag;03:45;04:00;0.05744
Sommer;Samstag;04:00;04:15;0.05056;;†bergangszeit;Samstag;04:00;04:15;0.05456;;Winter;Samstag;04:00;04:15;0.05692
Sommer;Samstag;04:15;04:30;0.0502;;†bergangszeit;Samstag;04:15;04:30;0.05476;;Winter;Samstag;04:15;04:30;0.0568
Sommer;Samstag;04:30;04:45;0.05;;†bergangszeit;Samstag;04:30;04:45;0.05512;;Winter;Samstag;04:30;04:45;0.05696
Sommer;Samstag;04:45;05:00;0.05;;†bergangszeit;Samstag;04:45;05:00;0.05556;;Winter;Samstag;04:45;05:00;0.05744
Sommer;Samstag;05:00;05:15;0.05028;;†bergangszeit;Samstag;05:00;05:15;0.05608;;Winter;Samstag;05:00;05:15;0.05816
Sommer;Samstag;05:15;05:30;0.05084;;†bergangszeit;Samstag;05:15;05:30;0.05664;;Winter;Samstag;05:15;05:30;0.0592
Sommer;Samstag;05:30;05:45;0.05168;;†bergangszeit;Samstag;05:30;05:45;0.05736;;Winter;Samstag;05:30;05:45;0.06048
Sommer;Samstag;05:45;06:00;0.0528;;†bergangszeit;Samstag;05:45;06:00;0.05836;;Winter;Samstag;05:45;06:00;0.06208
Sommer;Samstag;06:00;06:15;0.05436;;†bergangszeit;Samstag;06:00;06:15;0.05984;;Winter;Samstag;06:00;06:15;0.06408
Sommer;Samstag;06:15;06:30;0.05716;;†bergangszeit;Samstag;06:15;06:30;0.06292;;Winter;Samstag;06:15;06:30;0.0674
Sommer;Samstag;06:30;06:45;0.06216;;†bergangszeit;Samstag;06:30;06:45;0.0688;;Winter;Samstag;06:30;06:45;0.07288
Sommer;Samstag;06:45;07:00;0.0704;;†bergangszeit;Samstag;06:45;07:00;0.07872;;Winter;Samstag;06:45;07:00;0.08152
Sommer;Samstag;07:00;07:15;0.08244;;†bergangszeit;Samstag;07:00;07:15;0.09344;;Winter;Samstag;07:00;07:15;0.09392
Sommer;Samstag;07:15;07:30;0.09744;;†bergangszeit;Samstag;07:15;07:30;0.1116;;Winter;Samstag;07:15;07:30;0.10944
Sommer;Samstag;07:30;07:45;0.1142;;†bergangszeit;Samstag;07:30;07:45;0.1314;;Winter;Samstag;07:30;07:45;0.12692
Sommer;Samstag;07:45;08:00;0.13152;;†bergangszeit;Samstag;07:45;08:00;0.151;;Winter;Samstag;07:45;08:00;0.14544
Sommer;Samstag;08:00;08:15;0.1482;;†bergangszeit;Samstag;08:00;08:15;0.16864;;Winter;Samstag;08:00;08:15;0.16384
Sommer;Samstag;08:15;08:30;0.16276;;†bergangszeit;Samstag;08:15;08:30;0.18324;;Winter;Samstag;08:15;08:30;0.18096
Sommer;Samstag;08:30;08:45;0.17376;;†bergangszeit;Samstag;08:30;08:45;0.19372;;Winter;Samstag;08:30;08:45;0.1956
Sommer;Samstag;08:45;09:00;0.17968;;†bergangszeit;Samstag;08:45;09:00;0.19916;;Winter;Samstag;08:45;09:00;0.20656
Sommer;Samstag;09:00;09:15;0.17964;;†bergangszeit;Samstag;09:00;09:15;0.19888;;Winter;Samstag;09:00;09:15;0.21288
Sommer;Samstag;09:15;09:30;0.17488;;†bergangszeit;Samstag;09:15;09:30;0.19404;;Winter;Samstag;09:15;09:30;0.21464
Sommer;Samstag;09:30;09:45;0.1672;;†bergangszeit;Samstag;09:30;09:45;0.1862;;Winter;Samstag;09:30;09:45;0.21212
Sommer;Samstag;09:45;10:00;0.1584;;†bergangszeit;Samstag;09:45;10:00;0.17692;;Winter;Samstag;09:45;10:00;0.20564
Sommer;Samstag;10:00;10:15;0.15016;;†bergangszeit;Samstag;10:00;10:15;0.16764;;Winter;Samstag;10:00;10:15;0.19588
Sommer;Samstag;10:15;10:30;0.14344;;†bergangszeit;Samstag;10:15;10:30;0.1596;;Winter;Samstag;10:15;10:30;0.185
Sommer;Samstag;10:30;10:45;0.13912;;†bergangszeit;Samstag;10:30;10:45;0.154;;Winter;Samstag;10:30;10:45;0.17536
Sommer;Samstag;10:45;11:00;0.138;;†bergangszeit;Samstag;10:45;11:00;0.15192;;Winter;Samstag;10:45;11:00;0.16952
Sommer;Samstag;11:00;11:15;0.14044;;†bergangszeit;Samstag;11:00;11:15;0.15392;;Winter;Samstag;11:00;11:15;0.16892
Sommer;Samstag;11:15;11:30;0.1444;;†bergangszeit;Samstag;11:15;11:30;0.15792;;Winter;Samstag;11:15;11:30;0.17132
Sommer;Samstag;11:30;11:45;0.14752;;†bergangszeit;Samstag;11:30;11:45;0.16124;;Winter;Samstag;11:30;11:45;0.17348
Sommer;Samstag;11:45;12:00;0.14728;;†bergangszeit;Samstag;11:45;12:00;0.16116;;Winter;Samstag;11:45;12:00;0.17228
Sommer;Samstag;12:00;12:15;0.142;;†bergangszeit;Samstag;12:00;12:15;0.15584;;Winter;Samstag;12:00;12:15;0.16544
Sommer;Samstag;12:15;12:30;0.13308;;†bergangszeit;Samstag;12:15;12:30;0.14664;;Winter;Samstag;12:15;12:30;0.15448
Sommer;Samstag;12:30;12:45;0.12268;;†bergangszeit;Samstag;12:30;12:45;0.13596;;Winter;Samstag;12:30;12:45;0.14204
Sommer;Samstag;12:45;13:00;0.113;;†bergangszeit;Samstag;12:45;13:00;0.12596;;Winter;Samstag;12:45;13:00;0.1306
Sommer;Samstag;13:00;13:15;0.10576;;†bergangszeit;Samstag;13:00;13:15;0.11848;;Winter;Samstag;13:00;13:15;0.12212
Sommer;Samstag;13:15;13:30;0.1006;;†bergangszeit;Samstag;13:15;13:30;0.11308;;Winter;Samstag;13:15;13:30;0.11616
Sommer;Samstag;13:30;13:45;0.0968;;†bergangszeit;Samstag;13:30;13:45;0.1088;;Winter;Samstag;13:30;13:45;0.1116
Sommer;Samstag;13:45;14:00;0.09356;;†bergangszeit;Samstag;13:45;14:00;0.10468;;Winter;Samstag;13:45;14:00;0.10744
Sommer;Samstag;14:00;14:15;0.09028;;†bergangszeit;Samstag;14:00;14:15;0.10004;;Winter;Samstag;14:00;14:15;0.10288
Sommer;Samstag;14:15;14:30;0.08712;;†bergangszeit;Samstag;14:15;14:30;0.09528;;Winter;Samstag;14:15;14:30;0.09824
Sommer;Samstag;14:30;14:45;0.0844;;†bergangszeit;Samstag;14:30;14:45;0.09104;;Winter;Samstag;14:30;14:45;0.094
Sommer;Samstag;14:45;15:00;0.08244;;†bergangszeit;Samstag;14:45;15:00;0.088;;Winter;Samstag;14:45;15:00;0.09076
Sommer;Samstag;15:00;15:15;0.08148;;†bergangszeit;Samstag;15:00;15:15;0.08656;;Winter;Samstag;15:00;15:15;0.08896
Sommer;Samstag;15:15;15:30;0.08128;;†bergangszeit;Samstag;15:15;15:30;0.08632;;Winter;Samstag;15:15;15:30;0.0882
Sommer;Samstag;15:30;15:45;0.0814;;†bergangszeit;Samstag;15:30;15:45;0.08672;;Winter;Samstag;15:30;15:45;0.08804
Sommer;Samstag;15:45;16:00;0.08152;;†bergangszeit;Samstag;15:45;16:00;0.08708;;Winter;Samstag;15:45;16:00;0.088
Sommer;Samstag;16:00;16:15;0.08132;;†bergangszeit;Samstag;16:00;16:15;0.08704;;Winter;Samstag;16:00;16:15;0.08788
Sommer;Samstag;16:15;16:30;0.08124;;†bergangszeit;Samstag;16:15;16:30;0.08724;;Winter;Samstag;16:15;16:30;0.08848
Sommer;Samstag;16:30;16:45;0.08176;;†bergangszeit;Samstag;16:30;16:45;0.08852;;Winter;Samstag;16:30;16:45;0.09092
Sommer;Samstag;16:45;17:00;0.08336;;†bergangszeit;Samstag;16:45;17:00;0.09172;;Winter;Samstag;16:45;17:00;0.09632
Sommer;Samstag;17:00;17:15;0.08656;;†bergangszeit;Samstag;17:00;17:15;0.09744;;Winter;Samstag;17:00;17:15;0.10544
Sommer;Samstag;17:15;17:30;0.09172;;†bergangszeit;Samstag;17:15;17:30;0.10568;;Winter;Samstag;17:15;17:30;0.11784
Sommer;Samstag;17:30;17:45;0.09916;;†bergangszeit;Samstag;17:30;17:45;0.1162;;Winter;Samstag;17:30;17:45;0.13264
Sommer;Samstag;17:45;18:00;0.10932;;†bergangszeit;Samstag;17:45;18:00;0.12876;;Winter;Samstag;17:45;18:00;0.14912
Sommer;Samstag;18:00;18:15;0.12208;;†bergangszeit;Samstag;18:00;18:15;0.14288;;Winter;Samstag;18:00;18:15;0.16644
Sommer;Samstag;18:15;18:30;0.13584;;†bergangszeit;Samstag;18:15;18:30;0.15732;;Winter;Samstag;18:15;18:30;0.18344
Sommer;Samstag;18:30;18:45;0.14864;;†bergangszeit;Samstag;18:30;18:45;0.17072;;Winter;Samstag;18:30;18:45;0.19904
Sommer;Samstag;18:45;19:00;0.1584;;†bergangszeit;Samstag;18:45;19:00;0.18156;;Winter;Samstag;18:45;19:00;0.21212
Sommer;Samstag;19:00;19:15;0.16356;;†bergangszeit;Samstag;19:00;19:15;0.18868;;Winter;Samstag;19:00;19:15;0.22152
Sommer;Samstag;19:15;19:30;0.1644;;†bergangszeit;Samstag;19:15;19:30;0.19172;;Winter;Samstag;19:15;19:30;0.22616
