Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert;;Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert;;Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert
Sommer;Montag - Freitag;10:00;10:15;0.14108;;Übergangszeit;Montag - Freitag;10:00;10:15;0.13156;;Winter;Montag - Freitag;10:00;10:15;0.14704
Sommer;Montag - Freitag;10:15;10:30;0.14244;;Übergangszeit;Montag - Freitag;10:15;10:30;0.13284;;Winter;Montag - Freitag;10:15;10:30;0.14904
Sommer;Montag - Freitag;10:30;10:45;0.14396;;Übergangszeit;Montag - Freitag;10:30;10:45;0.13472;;Winter;Montag - Freitag;10:30;10:45;0.15124
Sommer;Montag - Freitag;10:45;11:00;0.14516;;Übergangszeit;Montag - Freitag;10:45;11:00;0.13668;;Winter;Montag - Freitag;10:45;11:00;0.153
Sommer;Montag - Freitag;11:00;11:15;0.14568;;Übergangszeit;Montag - Freitag;11:00;11:15;0.1384;;Winter;Montag - Freitag;11:00;11:15;0.15396
Sommer;Montag - Freitag;11:15;11:30;0.14576;;Übergangszeit;Montag - Freitag;11:15;11:30;0.13972;;Winter;Montag - Freitag;11:15;11:30;0.15428
Sommer;Montag - Freitag;11:30;11:45;0.14588;;Übergangszeit;Montag - Freitag;11:30;11:45;0.1406;;Winter;Montag - Freitag;11:30;11:45;0.15428
Sommer;Montag - Freitag;11:45;12:00;0.14636;;Übergangszeit;Montag - Freitag;11:45;12:00;0.14092;;Winter;Montag - Freitag;11:45;12:00;0.1542
Sommer;Montag - Freitag;12:00;12:15;0.14744;;Übergangszeit;Montag - Freitag;12:00;12:15;0.14068;;Winter;Montag - Freitag;12:00;12:15;0.15436
Sommer;Montag - Freitag;12:15;12:30;0.1486;;Übergangszeit;Montag - Freitag;12:15;12:30;0.13996;;Winter;Montag - Freitag;12:15;12:30;0.15448
Sommer;Montag - Freitag;12:30;12:45;0.14908;;Übergangszeit;Montag - Freitag;12:30;12:45;0.139;;Winter;Montag - Freitag;12:30;12:45;0.15432
Sommer;Montag - Freitag;12:45;13:00;0.14816;;Übergangszeit;Montag - Freitag;12:45;13:00;0.13788;;Winter;Montag - Freitag;12:45;13:00;0.1536
Sommer;Montag - Freitag;13:00;13:15;0.1454;;Übergangszeit;Montag - Freitag;13:00;13:15;0.13684;;Winter;Montag - Freitag;13:00;13:15;0.15216
Sommer;Montag - Freitag;13:15;13:30;0.14144;;Übergangszeit;Montag - Freitag;13:15;13:30;0.13584;;Winter;Montag - Freitag;13:15;13:30;0.14992
Sommer;Montag - Freitag;13:30;13:45;0.1372;;Übergangszeit;Montag - Freitag;13:30;13:45;0.135;;Winter;Montag - Freitag;13:30;13:45;0.14696
Sommer;Montag - Freitag;13:45;14:00;0.13364;;Übergangszeit;Montag - Freitag;13:45;14:00;0.13428;;Winter;Montag - Freitag;13:45;14:00;0.14332
Sommer;Montag - Freitag;14:00;14:15;0.13148;;Übergangszeit;Montag - Freitag;14:00;14:15;0.13368;;Winter;Montag - Freitag;14:00;14:15;0.1392
Sommer;Montag - Freitag;14:15;14:30;0.13064;;Übergangszeit;Montag - Freitag;14:15;14:30;0.13328;;Winter;Montag - Freitag;14:15;14:30;0.1352
Sommer;Montag - Freitag;14:30;14:45;0.13088;;Übergangszeit;Montag - Freitag;14:30;14:45;0.13308;;Winter;Montag - Freitag;14:30;14:45;0.13208
Sommer;Montag - Freitag;14:45;15:00;0.13184;;Übergangszeit;Montag - Freitag;14:45;15:00;0.13304;;Winter;Montag - Freitag;14:45;15:00;0.13064
Sommer;Montag - Freitag;15:00;15:15;0.13332;;Übergangszeit;Montag - Freitag;15:00;15:15;0.1332;;Winter;Montag - Freitag;15:00;15:15;0.13132
Sommer;Montag - Freitag;15:15;15:30;0.135;;Übergangszeit;Montag - Freitag;15:15;15:30;0.13344;;Winter;Montag - Freitag;15:15;15:30;0.13344
Sommer;Montag - Freitag;15:30;15:45;0.13664;;Übergangszeit;Montag - Freitag;15:30;15:45;0.13364;;Winter;Montag - Freitag;15:30;15:45;0.13616
Sommer;Montag - Freitag;15:45;16:00;0.13788;;Übergangszeit;Montag - Freitag;15:45;16:00;0.13364;;Winter;Montag - Freitag;15:45;16:00;0.13848
Sommer;Montag - Freitag;16:00;16:15;0.1386;;Übergangszeit;Montag - Freitag;16:00;16:15;0.13344;;Winter;Montag - Freitag;16:00;16:15;0.13976
Sommer;Montag - Freitag;16:15;16:30;0.13896;;Übergangszeit;Montag - Freitag;16:15;16:30;0.13312;;Winter;Montag - Freitag;16:15;16:30;0.14024
Sommer;Montag - Freitag;16:30;16:45;0.13924;;Übergangszeit;Montag - Freitag;16:30;16:45;0.13296;;Winter;Montag - Freitag;16:30;16:45;0.14048
Sommer;Montag - Freitag;16:45;17:00;0.13972;;Übergangszeit;Montag - Freitag;16:45;17:00;0.13304;;Winter;Montag - Freitag;16:45;17:00;0.14092
Sommer;Montag - Freitag;17:00;17:15;0.14056;;Übergangszeit;Montag - Freitag;17:00;17:15;0.1336;;Winter;Montag - Freitag;17:00;17:15;0.142
Sommer;Montag - Freitag;17:15;17:30;0.14156;;Übergangszeit;Montag - Freitag;17:15;17:30;0.13452;;Winter;Montag - Freitag;17:15;17:30;0.14368
Sommer;Montag - Freitag;17:30;17:45;0.1424;;Übergangszeit;Montag - Freitag;17:30;17:45;0.1356;;Winter;Montag - Freitag;17:30;17:45;0.1458
Sommer;Montag - Freitag;17:45;18:00;0.14272;;Übergangszeit;Montag - Freitag;17:45;18:00;0.13668;;Winter;Montag - Freitag;17:45;18:00;0.14816
Sommer;Montag - Freitag;18:00;18:15;0.14228;;Übergangszeit;Montag - Freitag;18:00;18:15;0.1376;;Winter;Montag - Freitag;18:00;18:15;0.1506
Sommer;Montag - Freitag;18:15;18:30;0.14128;;Übergangszeit;Montag - Freitag;18:15;18:30;0.13804;;Winter;Montag - Freitag;18:15;18:30;0.15252
Sommer;Montag - Freitag;18:30;18:45;0.13992;;Übergangszeit;Montag - Freitag;18:30;18:45;0.13764;;Winter;Montag - Freitag;18:30;18:45;0.15336
Sommer;Montag - Freitag;18:45;19:00;0.13848;;Übergangszeit;Montag - Freitag;18:45;19:00;0.13608;;Winter;Montag - Freitag;18:45;19:00;0.1524
Sommer;Montag - Freitag;19:00;19:15;0.13716;;Übergangszeit;Montag - Freitag;19:00;19:15;0.1332;;Winter;Montag - Freitag;19:00;19:15;0.14932
Sommer;Montag - Freitag;19:15;19:30;0.13584;;Übergangszeit;Montag - Freitag;19:15;19:30;0.1296;;Winter;Montag - Freitag;19:15;19:30;0.14444
Sommer;Montag - Freitag;19:30;19:45;0.13436;;Übergangszeit;Montag - Freitag;19:30;19:45;0.12604;;Winter;Montag - Freitag;19:30;19:45;0.1384
Sommer;Montag - Freitag;19:45;20:00;0.13244;;Übergangszeit;Montag - Freitag;19:45;20:00;0.12336;;Winter;Montag - Freitag;19:45;20:00;0.13184
Sommer;Montag - Freitag;20:00;20:15;0.13004;;Übergangszeit;Montag - Freitag;20:00;20:15;0.12208;;Winter;Montag - Freitag;20:00;20:15;0.12532
Sommer;Montag - Freitag;20:15;20:30;0.12724;;Übergangszeit;Montag - Freitag;20:15;20:30;0.12156;;Winter;Montag - Freitag;20:15;20:30;0.11928
Sommer;Montag - Freitag;20:30;20:45;0.12416;;Übergangszeit;Montag - Freitag;20:30;20:45;0.12108;;Winter;Montag - Freitag;20:30;20:45;0.11424
Sommer;Montag - Freitag;20:45;21:00;0.12096;;Übergangszeit;Montag - Freitag;20:45;21:00;0.11976;;Winter;Montag - Freitag;20:45;21:00;0.11068
Sommer;Montag - Freitag;21:00;21:15;0.1178;;Übergangszeit;Montag - Freitag;21:00;21:15;0.11704;;Winter;Montag - Freitag;21:00;21:15;0.1088
Sommer;Montag - Freitag;21:15;21:30;0.11484;;Übergangszeit;Montag - Freitag;21:15;21:30;0.11336;;Winter;Montag - Freitag;21:15;21:30;0.10816
Sommer;Montag - Freitag;21:30;21:45;0.11224;;Übergangszeit;Montag - Freitag;21:30;21:45;0.1094;;Winter;Montag - Freitag;21:30;21:45;0.108
Sommer;Montag - Freitag;21:45;22:00;0.11008;;Übergangszeit;Montag - Freitag;21:45;22:00;0.10584;;Winter;Montag - Freitag;21:45;22:00;0.10764
Sommer;Montag - Freitag;22:00;22:15;0.10848;;Übergangszeit;Montag - Freitag;22:00;22:15;0.1032;;Winter;Montag - Freitag;22:00;22:15;0.10656
Sommer;Montag - Freitag;22:15;22:30;0.1072;;Übergangszeit;Montag - Freitag;22:15;22:30;0.10132;;Winter;Montag - Freitag;22:15;22:30;0.10492
Sommer;Montag - Freitag;22:30;22:45;0.106;;Übergangszeit;Montag - Freitag;22:30;22:45;0.09988;;Winter;Montag - Freitag;22:30;22:45;0.10296
Sommer;Montag - Freitag;22:45;23:00;0.10464;;Übergangszeit;Montag - Freitag;22:45;23:00;0.09856;;Winter;Montag - Freitag;22:45;23:00;0.101
Sommer;Montag - Freitag;23:00;23:15;0.10288;;Übergangszeit;Montag - Freitag;23:00;23:15;0.09712;;Winter;Montag - Freitag;23:00;23:15;0.09928
Sommer;Montag - Freitag;23:15;23:30;0.10104;;Übergangszeit;Montag - Freitag;23:15;23:30;0.09556;;Winter;Montag - Freitag;23:15;23:30;0.09784
Sommer;Montag - Freitag;23:30;23:45;0.09948;;Übergangszeit;Montag - Freitag;23:30;23:45;0.094;;Winter;Montag - Freitag;23:30;23:45;0.0966
Sommer;Montag - Freitag;23:45;00:00;0.09856;;Übergangszeit;Montag - Freitag;23:45;00:00;0.09252;;Winter;Montag - Freitag;23:45;00:00;0.09556
Sommer;Samstag;00:00;00:15;0.099;;Übergangszeit;Samstag;00:00;00:15;0.09244;;Winter;Samstag;00:00;00:15;0.09528
Sommer;Samstag;00:15;00:30;0.1;;Übergangszeit;Samstag;00:15;00:30;0.093;;Winter;Samstag;00:15;00:30;0.09548
Sommer;Samstag;00:30;00:45;0.10088;;Übergangszeit;Samstag;00:30;00:45;0.09372;;Winter;Samstag;00:30;00:45;0.0962
Sommer;Samstag;00:45;01:00;0.101;;Übergangszeit;Samstag;00:45;01:00;0.09436;;Winter;Samstag;00:45;01:00;0.09736
Sommer;Samstag;01:00;01:15;0.09984;;Übergangszeit;Samstag;01:00;01:15;0.09456;;Winter;Samstag;01:00;01:15;0.09888
Sommer;Samstag;01:15;01:30;0.09788;;Übergangszeit;Samstag;01:15;01:30;0.09448;;Winter;Samstag;01:15;01:30;0.10028
Sommer;Samstag;01:30;01:45;0.0958;;Übergangszeit;Samstag;01:30;01:45;0.09432;;Winter;Samstag;01:30;01:45;0.10096
Sommer;Samstag;01:45;02:00;0.09436;;Übergangszeit;Samstag;01:45;02:00;0.09436;;Winter;Samstag;01:45;02:00;0.1004
Sommer;Samstag;02:00;02:15;0.09396;;Übergangszeit;Samstag;02:00;02:15;0.09468;;Winter;Samstag;02:00;02:15;0.0982
Sommer;Samstag;02:15;02:30;0.09432;;Übergangszeit;Samstag;02:15;02:30;0.095;;Winter;Samstag;02:15;02:30;0.09508
Sommer;Samstag;02:30;02:45;0.09484;;Übergangszeit;Samstag;02:30;02:45;0.09504;;Winter;Samstag;02:30;02:45;0.09188
Sommer;Samstag;02:45;03:00;0.09496;;Übergangszeit;Samstag;02:45;03:00;0.09436;;Winter;Samstag;02:45;03:00;0.08952
Sommer;Samstag;03:00;03:15;0.09428;;Übergangszeit;Samstag;03:00;03:15;0.09272;;Winter;Samstag;03:00;03:15;0.08856
Sommer;Samstag;03:15;03:30;0.09304;;Übergangszeit;Samstag;03:15;03:30;0.09056;;Winter;Samstag;03:15;03:30;0.08856
Sommer;Samstag;03:30;03:45;0.09172;;Übergangszeit;Samstag;03:30;03:45;0.08832;;Winter;Samstag;03:30;03:45;0.08872
Sommer;Samstag;03:45;04:00;0.09072;;Übergangszeit;Samstag;03:45;04:00;0.08648;;Winter;Samstag;03:45;04:00;0.08828
Sommer;Samstag;04:00;04:15;0.09032;;Übergangszeit;Samstag;04:00;04:15;0.08544;;Winter;Samstag;04:00;04:15;0.08684
Sommer;Samstag;04:15;04:30;0.09024;;Übergangszeit;Samstag;04:15;04:30;0.08508;;Winter;Samstag;04:15;04:30;0.08508
Sommer;Samstag;04:30;04:45;0.09012;;Übergangszeit;Samstag;04:30;04:45;0.08512;;Winter;Samstag;04:30;04:45;0.0842
Sommer;Samstag;04:45;05:00;0.08952;;Übergangszeit;Samstag;04:45;05:00;0.08528;;Winter;Samstag;04:45;05:00;0.08528
Sommer;Samstag;05:00;05:15;0.08824;;Übergangszeit;Samstag;05:00;05:15;0.08544;;Winter;Samstag;05:00;05:15;0.08896
Sommer;Samstag;05:15;05:30;0.08704;;Übergangszeit;Samstag;05:15;05:30;0.08584;;Winter;Samstag;05:15;05:30;0.09412
Sommer;Samstag;05:30;05:45;0.08672;;Übergangszeit;Samstag;05:30;05:45;0.08688;;Winter;Samstag;05:30;05:45;0.09928
Sommer;Samstag;05:45;06:00;0.08828;;Übergangszeit;Samstag;05:45;06:00;0.08892;;Winter;Samstag;05:45;06:00;0.1028
Sommer;Samstag;06:00;06:15;0.0922;;Übergangszeit;Samstag;06:00;06:15;0.09208;;Winter;Samstag;06:00;06:15;0.10368
Sommer;Samstag;06:15;06:30;0.09736;;Übergangszeit;Samstag;06:15;06:30;0.09572;;Winter;Samstag;06:15;06:30;0.10256
Sommer;Samstag;06:30;06:45;0.1022;;Übergangszeit;Samstag;06:30;06:45;0.099;;Winter;Samstag;06:30;06:45;0.10068
Sommer;Samstag;06:45;07:00;0.10524;;Übergangszeit;Samstag;06:45;07:00;0.101;;Winter;Samstag;06:45;07:00;0.0992
Sommer;Samstag;07:00;07:15;0.10552;;Übergangszeit;Samstag;07:00;07:15;0.10128;;Winter;Samstag;07:00;07:15;0.09912
Sommer;Samstag;07:15;07:30;0.10464;;Übergangszeit;Samstag;07:15;07:30;0.10112;;Winter;Samstag;07:15;07:30;0.1008
Sommer;Samstag;07:30;07:45;0.10464;;Übergangszeit;Samstag;07:30;07:45;0.10228;;Winter;Samstag;07:30;07:45;0.1044
Sommer;Samstag;07:45;08:00;0.10764;;Übergangszeit;Samstag;07:45;08:00;0.10644;;Winter;Samstag;07:45;08:00;0.11008
Sommer;Samstag;08:00;08:15;0.11504;;Übergangszeit;Samstag;08:00;08:15;0.1146;;Winter;Samstag;08:00;08:15;0.11768
Sommer;Samstag;08:15;08:30;0.125;;Übergangszeit;Samstag;08:15;08:30;0.12492;;Winter;Samstag;08:15;08:30;0.12612
Sommer;Samstag;08:30;08:45;0.13488;;Übergangszeit;Samstag;08:30;08:45;0.13472;;Winter;Samstag;08:30;08:45;0.13392
Sommer;Samstag;08:45;09:00;0.14212;;Übergangszeit;Samstag;08:45;09:00;0.14152;;Winter;Samstag;08:45;09:00;0.13972
Sommer;Samstag;09:00;09:15;0.14484;;Übergangszeit;Samstag;09:00;09:15;0.14344;;Winter;Samstag;09:00;09:15;0.14244
Sommer;Samstag;09:15;09:30;0.14416;;Übergangszeit;Samstag;09:15;09:30;0.14176;;Winter;Samstag;09:15;09:30;0.14296
Sommer;Samstag;09:30;09:45;0.14184;;Übergangszeit;Samstag;09:30;09:45;0.13864;;Winter;Samstag;09:30;09:45;0.14244
Sommer;Samstag;09:45;10:00;0.13972;;Übergangszeit;Samstag;09:45;10:00;0.13608;;Winter;Samstag;09:45;10:00;0.14212
Sommer;Samstag;10:00;10:15;0.1392;;Übergangszeit;Samstag;10:00;10:15;0.13568;;Winter;Samstag;10:00;10:15;0.14292
Sommer;Samstag;10:15;10:30;0.14;;Übergangszeit;Samstag;10:15;10:30;0.13708;;Winter;Samstag;10:15;10:30;0.14456
Sommer;Samstag;10:30;10:45;0.1414;;Übergangszeit;Samstag;10:30;10:45;0.13932;;Winter;Samstag;10:30;10:45;0.14632
Sommer;Samstag;10:45;11:00;0.14272;;Übergangszeit;Samstag;10:45;11:00;0.14152;;Winter;Samstag;10:45;11:00;0.14756
Sommer;Samstag;11:00;11:15;0.14344;;Übergangszeit;Samstag;11:00;11:15;0.14296;;Winter;Samstag;11:00;11:15;0.14788
Sommer;Samstag;11:15;11:30;0.14364;;Übergangszeit;Samstag;11:15;11:30;0.14364;;Winter;Samstag;11:15;11:30;0.14748
Sommer;Samstag;11:30;11:45;0.14372;;Übergangszeit;Samstag;11:30;11:45;0.14368;;Winter;Samstag;11:30;11:45;0.14684
Sommer;Samstag;11:45;12:00;0.14392;;Übergangszeit;Samstag;11:45;12:00;0.14332;;Winter;Samstag;11:45;12:00;0.14636
Sommer;Samstag;12:00;12:15;0.14448;;Übergangszeit;Samstag;12:00;12:15;0.14268;;Winter;Samstag;12:00;12:15;0.14636
Sommer;Samstag;12:15;12:30;0.145;;Übergangszeit;Samstag;12:15;12:30;0.14184;;Winter;Samstag;12:15;12:30;0.14648
Sommer;Samstag;12:30;12:45;0.145;;Übergangszeit;Samstag;12:30;12:45;0.14084;;Winter;Samstag;12:30;12:45;0.14624
Sommer;Samstag;12:45;13:00;0.14392;;Übergangszeit;Samstag;12:45;13:00;0.13972;;Winter;Samstag;12:45;13:00;0.14516
Sommer;Samstag;13:00;13:15;0.14148;;Übergangszeit;Samstag;13:00;13:15;0.13844;;Winter;Samstag;13:00;13:15;0.14284
Sommer;Samstag;13:15;13:30;0.1378;;Übergangszeit;Samstag;13:15;13:30;0.1368;;Winter;Samstag;13:15;13:30;0.13924
Sommer;Samstag;13:30;13:45;0.13324;;Übergangszeit;Samstag;13:30;13:45;0.13452;;Winter;Samstag;13:30;13:45;0.13456
Sommer;Samstag;13:45;14:00;0.1282;;Übergangszeit;Samstag;13:45;14:00;0.13124;;Winter;Samstag;13:45;14:00;0.1288
Sommer;Samstag;14:00;14:15;0.12304;;Übergangszeit;Samstag;14:00;14:15;0.12688;;Winter;Samstag;14:00;14:15;0.12224
Sommer;Samstag;14:15;14:30;0.11816;;Übergangszeit;Samstag;14:15;14:30;0.12196;;Winter;Samstag;14:15;14:30;0.11552
Sommer;Samstag;14:30;14:45;0.11408;;Übergangszeit;Samstag;14:30;14:45;0.11712;;Winter;Samstag;14:30;14:45;0.1094
Sommer;Samstag;14:45;15:00;0.11128;;Übergangszeit;Samstag;14:45;15:00;0.11308;;Winter;Samstag;14:45;15:00;0.10464
Sommer;Samstag;15:00;15:15;0.11004;;Übergangszeit;Samstag;15:00;15:15;0.11036;;Winter;Samstag;15:00;15:15;0.10176
Sommer;Samstag;15:15;15:30;0.10996;;Übergangszeit;Samstag;15:15;15:30;0.10864;;Winter;Samstag;15:15;15:30;0.10048
Sommer;Samstag;15:30;15:45;0.11056;;Übergangszeit;Samstag;15:30;15:45;0.10748;;Winter;Samstag;15:30;15:45;0.1002
Sommer;Samstag;15:45;16:00;0.11128;;Übergangszeit;Samstag;15:45;16:00;0.10644;;Winter;Samstag;15:45;16:00;0.1004
Sommer;Samstag;16:00;16:15;0.11168;;Übergangszeit;Samstag;16:00;16:15;0.1052;;Winter;Samstag;16:00;16:15;0.10064
Sommer;Samstag;16:15;16:30;0.11188;;Übergangszeit;Samstag;16:15;16:30;0.10408;;Winter;Samstag;16:15;16:30;0.10104
Sommer;Samstag;16:30;16:45;0.11208;;Übergangszeit;Samstag;16:30;16:45;0.10356;;Winter;Samstag;16:30;16:45;0.10188
Sommer;Samstag;16:45;17:00;0.11248;;Übergangszeit;Samstag;16:45;17:00;0.10404;;Winter;Samstag;16:45;17:00;0.1034
Sommer;Samstag;17:00;17:15;0.1132;;Übergangszeit;Samstag;17:00;17:15;0.10576;;Winter;Samstag;17:00;17:15;0.1058
Sommer;Samstag;17:15;17:30;0.11396;;Übergangszeit;Samstag;17:15;17:30;0.10812;;Winter;Samstag;17:15;17:30;0.10868
Sommer;Samstag;17:30;17:45;0.11424;;Übergangszeit;Samstag;17:30;17:45;0.11024;;Winter;Samstag;17:30;17:45;0.11148
Sommer;Samstag;17:45;18:00;0.11368;;Übergangszeit;Samstag;17:45;18:00;0.11128;;Winter;Samstag;17:45;18:00;0.11368
Sommer;Samstag;18:00;18:15;0.11212;;Übergangszeit;Samstag;18:00;18:15;0.11068;;Winter;Samstag;18:00;18:15;0.115
Sommer;Samstag;18:15;18:30;0.1102;;Übergangszeit;Samstag;18:15;18:30;0.109;;Winter;Samstag;18:15;18:30;0.11572
Sommer;Samstag;18:30;18:45;0.109;;Übergangszeit;Samstag;18:30;18:45;0.10708;;Winter;Samstag;18:30;18:45;0.11632
Sommer;Samstag;18:45;19:00;0.10948;;Übergangszeit;Samstag;18:45;19:00;0.10584;;Winter;Samstag;18:45;19:00;0.11732
Sommer;Samstag;19:00;19:15;0.1122;;Übergangszeit;Samstag;19:00;19:15;0.10588;;Winter;Samstag;19:00;19:15;0.11896
